id,date,content,url,likes,retweets,reply_count,hashtags,media_type,media_url,media_path
s1573296207224606720,2022-09-23 13:00:20+00:00,"Pet dander detectives.

We’re dedicated to understanding how dirt can build up on surfaces and spread around the home. 

Why? So Dyson engineers can create innovative technology that removes loose hair, dust and allergens that can build up in your home. https://t.co/fb0KbSaJV7",https://twitter.com/Dyson/status/1573296207224606720,55,10,156,,video,https://video.twimg.com/amplify_video/1573296127411208193/vid/720x720/krozBRn10d0kH-wK.mp4?tag=14,Dyson_media/s1573296207224606720.mp4
s1567945893600444416,2022-09-08 18:40:06+00:00,"Queen Elizabeth II

""I send my deepest condolences to the Royal Family. The Queen has been an inspirational figurehead of our Country and Commonwealth. Her Majesty was a supporter of design and engineering..."" 

Sir James Dyson OM CBE FRS

https://t.co/idnIxEpAox https://t.co/otcZSfeSB7",https://twitter.com/Dyson/status/1567945893600444416,147,18,33,,photo,https://pbs.twimg.com/media/FcJ2eouX0AQgGtg?format=jpg&name=large,Dyson_media/s1567945893600444416.jpg
s1567777270227472384,2022-09-08 07:30:03+00:00,"Back to school = back to busy breakfasts. 

The Dyson Outsize™ vacuum cleaner has a full-size Digital Motor™ XL cleaner head that gives 25% more coverage.¹ For faster cleaning &amp; debris collection, to help clean up fast.

¹ Compared to the standard Dyson V15™ vacuum. https://t.co/QsF8g4dXzB",https://twitter.com/Dyson/status/1567777270227472384,32,8,49,,photo,https://pbs.twimg.com/media/FcHdHGjWIAEdHQ0?format=jpg&name=large,Dyson_media/s1567777270227472384.jpg
s1567777270227472384,2022-09-08 07:30:03+00:00,"Back to school = back to busy breakfasts. 

The Dyson Outsize™ vacuum cleaner has a full-size Digital Motor™ XL cleaner head that gives 25% more coverage.¹ For faster cleaning &amp; debris collection, to help clean up fast.

¹ Compared to the standard Dyson V15™ vacuum. https://t.co/QsF8g4dXzB",https://twitter.com/Dyson/status/1567777270227472384,32,8,49,,photo,https://pbs.twimg.com/media/FcHdHdeWIAI0D-T?format=jpg&name=large,Dyson_media/s1567777270227472384.jpg
s1567446982318235648,2022-09-07 09:37:36+00:00,"This year's James Dyson Award National winners have been announced! 

Read more about the inspiring ideas from young inventors on the Dyson Newsroom. https://t.co/iWVLDxURm0

Stay tuned to find out who will make it to this year's Top 20!

#JamesDysonAward #StudentCompetition https://t.co/s2R2gGWM2v",https://twitter.com/Dyson/status/1567446982318235648,24,6,11,"['JamesDysonAward', 'StudentCompetition']",photo,https://pbs.twimg.com/media/FcCwuIvWQAImzod?format=jpg&name=large,Dyson_media/s1567446982318235648.jpg
s1566667462254501889,2022-09-05 06:00:04+00:00,"Back to school, back to reality.

The summer break might be over, but the chaos continues. Dyson technology is engineered to keep your whole home clean. Tools &amp; attachments capture loose debris, especially after the busy breakfast session.  

https://t.co/HVxZlm5AR0 https://t.co/vwXo5fD7LL",https://twitter.com/Dyson/status/1566667462254501889,33,6,13,,photo,https://pbs.twimg.com/media/Fb3rvazXoAEAc-e?format=jpg&name=large,Dyson_media/s1566667462254501889.jpg
s1566667462254501889,2022-09-05 06:00:04+00:00,"Back to school, back to reality.

The summer break might be over, but the chaos continues. Dyson technology is engineered to keep your whole home clean. Tools &amp; attachments capture loose debris, especially after the busy breakfast session.  

https://t.co/HVxZlm5AR0 https://t.co/vwXo5fD7LL",https://twitter.com/Dyson/status/1566667462254501889,33,6,13,,photo,https://pbs.twimg.com/media/Fb3rvroX0AYddmx?format=jpg&name=large,Dyson_media/s1566667462254501889.jpg
s1566667462254501889,2022-09-05 06:00:04+00:00,"Back to school, back to reality.

The summer break might be over, but the chaos continues. Dyson technology is engineered to keep your whole home clean. Tools &amp; attachments capture loose debris, especially after the busy breakfast session.  

https://t.co/HVxZlm5AR0 https://t.co/vwXo5fD7LL",https://twitter.com/Dyson/status/1566667462254501889,33,6,13,,photo,https://pbs.twimg.com/media/Fb3rv-6XkAIUu-o?format=jpg&name=large,Dyson_media/s1566667462254501889.jpg
s1566667462254501889,2022-09-05 06:00:04+00:00,"Back to school, back to reality.

The summer break might be over, but the chaos continues. Dyson technology is engineered to keep your whole home clean. Tools &amp; attachments capture loose debris, especially after the busy breakfast session.  

https://t.co/HVxZlm5AR0 https://t.co/vwXo5fD7LL",https://twitter.com/Dyson/status/1566667462254501889,33,6,13,,photo,https://pbs.twimg.com/media/Fb3rwPXXEAAarwJ?format=jpg&name=large,Dyson_media/s1566667462254501889.jpg
s1565675269414916096,2022-09-02 12:17:27+00:00,"Long journeys, quick cleans.

School’s out for summer. Dyson technology is engineered to help clean up the mess after those long car trips. So you can free your car from snacks, sand and crumbs.

Are we there yet? https://t.co/yZev0tAxB7 https://t.co/I5bemONkNj",https://twitter.com/Dyson/status/1565675269414916096,25,5,14,,photo,https://pbs.twimg.com/media/FbplW79XoAEK4r8?format=jpg&name=large,Dyson_media/s1565675269414916096.jpg
s1557290712844083203,2022-08-10 09:00:13+00:00,"With pollution and heat potentially on the rise this summer, it's important to keep your indoor environment free from household pollutants. Dyson air purifiers project purified air around the room, capturing airborne particles while cooling you and your shell-dwelling friends. https://t.co/NnAG3FeU6v",https://twitter.com/Dyson/status/1557290712844083203,25,7,28,,video,https://video.twimg.com/amplify_video/1557290661510004736/vid/720x720/ULo-QYc7QN-7b00j.mp4?tag=14,Dyson_media/s1557290712844083203.mp4
s1554452018642751490,2022-08-02 13:00:16+00:00,"Hot diggity dog. 🐶
Our machines project purified air around the room, cooling you and your furry friend. While capturing airborne pollutants such as pet dander, allergens and odours. 

So the whole family can enjoy purified air this summer. https://t.co/HCEqUKBiJ4",https://twitter.com/Dyson/status/1554452018642751490,24,6,14,,video,https://video.twimg.com/amplify_video/1554451965865869315/vid/540x540/_lkSq4Q2QJ9Ehxxq.mp4?tag=14,Dyson_media/s1554452018642751490.mp4
s1552307861459542017,2022-07-27 15:00:09+00:00,"Summer heat may create higher pollution levels.

Sensors within Dyson air purifiers detect airborne particles and display them on the LCD screen. They then react by capturing these particles from your indoor environment. https://t.co/Pi01BWaqPr",https://twitter.com/Dyson/status/1552307861459542017,28,5,12,,video,https://video.twimg.com/amplify_video/1552307831491235840/vid/540x540/yHvxwKIAl3FlmnSV.mp4?tag=14,Dyson_media/s1552307861459542017.mp4
s1550752582276190210,2022-07-23 08:00:01+00:00,"Summer loving. ☀️

As the summer heat settles in, pollution levels can increase. That's why our machines capture 99.95% of ultrafine particles such as allergens, while cooling you. 

So you can enjoy your summer with control of your indoor environment. 

#DysonPurifier #Heatwave https://t.co/US1csqfvHz",https://twitter.com/Dyson/status/1550752582276190210,40,7,11,"['DysonPurifier', 'Heatwave']",photo,https://pbs.twimg.com/media/FYVhQPvX0AIo_in?format=jpg&name=large,Dyson_media/s1550752582276190210.jpg
s1549438933871874048,2022-07-19 17:00:03+00:00,"Struggling to sleep in the summer heat? 💤
As temperatures rise, it's important to take control of your indoor environment. Dyson air purifiers are engineered with Night mode that monitors &amp; purifies, using quieter settings &amp; dimmed display. To help you enjoy a peaceful slumber. https://t.co/2FiGuqvS5J",https://twitter.com/Dyson/status/1549438933871874048,33,3,19,,photo,https://pbs.twimg.com/media/FYC2fyBWYAciMXb?format=jpg&name=large,Dyson_media/s1549438933871874048.jpg
s1549033114114179074,2022-07-18 14:07:28+00:00,"The heat is on.

Summer temperatures are here, and with it a potential increase of pollution levels. Take control of your indoor environment with a Dyson air purifier. Captures airborne particles through fully-sealed filtration. So what goes inside, stays inside. #Heatwave https://t.co/jvDaOD6jhm",https://twitter.com/Dyson/status/1549033114114179074,16,3,11,['Heatwave'],video,https://video.twimg.com/amplify_video/1549033057147146242/vid/320x320/tTsbbnfho-ab8VhZ.mp4?tag=14,Dyson_media/s1549033114114179074.mp4
s1548644745072844800,2022-07-17 12:24:14+00:00,"“Initially our @DysonFarming operations were entirely separate from Dyson, quietly getting on and improving the ways they worked. Now we see the mutual benefit of bringing our farming and technology businesses slightly closer together.” – James Dyson. https://t.co/CXAX5HlhXs",https://twitter.com/Dyson/status/1548644745072844800,104,25,5,,video,https://video.twimg.com/amplify_video/1548644694846017536/vid/540x540/PIEjkeib6IRYrwu7.mp4?tag=14,Dyson_media/s1548644745072844800.mp4
s1544622258869751808,2022-07-06 10:00:18+00:00,"“Folklore depicts invention as a flash of brilliance. But it rarely is, I’m afraid.  It’s often more about failure than ultimate success.”  – James Dyson.

Failure is a vital part of developing at Dyson. Only by learning from what went wrong can we continue to make improvements. https://t.co/ta763MQOWO",https://twitter.com/Dyson/status/1544622258869751808,45,6,15,,video,https://video.twimg.com/amplify_video/1544622198475866113/vid/320x320/xlTrr_8hkvR3rDSU.mp4?tag=14,Dyson_media/s1544622258869751808.mp4
s1542885761489555456,2022-07-01 15:00:05+00:00,"Colours to suit your style. Shop Dyson Airwrap™ multi-styler colour exclusives, only at Dyson. Which is your favourite? Choose yours here: https://t.co/ccY3a8CAHw

#MyAirwrapStyle https://t.co/KnEtr1NKCg",https://twitter.com/Dyson/status/1542885761489555456,40,5,22,['MyAirwrapStyle'],photo,https://pbs.twimg.com/media/FWlua8YXkAAeh7Q?format=jpg&name=large,Dyson_media/s1542885761489555456.jpg
s1541436260924932097,2022-06-27 15:00:17+00:00,"“Buildings have always been important to me. I believe that offices &amp; places should inspire the people that work in them.” – James Dyson. From our campuses in the UK to our global headquarters in Singapore, James has ensured Dyson spaces reflect a pioneering spirit. https://t.co/pT7jGab9Tb",https://twitter.com/Dyson/status/1541436260924932097,28,4,11,,video,https://video.twimg.com/amplify_video/1541436203379073026/vid/720x720/yXUJ6-kjPhqUqYGg.mp4?tag=14,Dyson_media/s1541436260924932097.mp4
s1540307713305055234,2022-06-24 12:15:51+00:00,"Pet grooming, covered.

Dirt particles and allergens cling to hair. That’s why Dyson engineers have developed the Pet groom tool to capture loose hairs as you groom your furry friend.

Share how you use yours through #PetsofDyson https://t.co/CcolTGjlzb",https://twitter.com/Dyson/status/1540307713305055234,43,8,9,['PetsofDyson'],video,https://video.twimg.com/amplify_video/1540307661878706178/vid/720x720/AHzWqNWblrvoCE3G.mp4?tag=14,Dyson_media/s1540307713305055234.mp4
s1539850866387288066,2022-06-23 06:00:30+00:00,"The future will be shaped by engineers – we need more women in engineering. 

41% of first years at the Dyson Institute identify as female, compared to a national average of 15%. 

On #INWED22, our female engineers across the business reflect on what engineering means to them. https://t.co/jRLBKQlsKE",https://twitter.com/Dyson/status/1539850866387288066,32,8,10,['INWED22'],video,https://video.twimg.com/amplify_video/1539850769280688128/vid/1280x720/SsxCYIdVP9IKh8wX.mp4?tag=14,Dyson_media/s1539850866387288066.mp4
s1535909781025742848,2022-06-12 09:00:02+00:00,"Great minds don’t think alike.

And when they come together, they solve problems to create, pioneer and make a difference. Dyson celebrates those who think and do things differently. 

Because everyone deserves to be proud of who they are. Find out more: https://t.co/07rPYn7IOm https://t.co/EKqTXsLn8m",https://twitter.com/Dyson/status/1535909781025742848,43,4,21,,photo,https://pbs.twimg.com/media/FVClziDWYAAfzZD?format=png&name=large,Dyson_media/s1535909781025742848.jpg
s1534611327485984771,2022-06-08 19:00:26+00:00,"Attachments, upgraded. Discover what's new for the Dyson Airwrap™ multi-styler – now with Enhanced Coanda airflow. Discover more here: https://t.co/BuZRR2aRUz https://t.co/qUPjXK8Fv0",https://twitter.com/Dyson/status/1534611327485984771,37,2,20,,video,https://video.twimg.com/amplify_video/1534611245118197763/vid/540x540/UYSpH66OCsSB3ToC.mp4?tag=14,Dyson_media/s1534611327485984771.mp4
s1532295254640144386,2022-06-02 09:37:12+00:00,"Last week, Dyson attended the @ieee_ras_icra &amp; gave further definition to our ambitions in advanced robotics.
We are supercharging Robotics, recruiting 250 robotics engineers this year – from computer vision to machine learning.
Discover more: https://t.co/Mn3mi1XMWN 
#ICRA2022 https://t.co/mUaqFcMJSO",https://twitter.com/Dyson/status/1532295254640144386,23,2,10,['ICRA2022'],photo,https://pbs.twimg.com/media/FUPOYM7XsAEOXXO?format=jpg&name=large,Dyson_media/s1532295254640144386.jpg
s1532295254640144386,2022-06-02 09:37:12+00:00,"Last week, Dyson attended the @ieee_ras_icra &amp; gave further definition to our ambitions in advanced robotics.
We are supercharging Robotics, recruiting 250 robotics engineers this year – from computer vision to machine learning.
Discover more: https://t.co/Mn3mi1XMWN 
#ICRA2022 https://t.co/mUaqFcMJSO",https://twitter.com/Dyson/status/1532295254640144386,23,2,10,['ICRA2022'],photo,https://pbs.twimg.com/media/FUPOY9jXwAEzjQK?format=jpg&name=large,Dyson_media/s1532295254640144386.jpg
s1532295254640144386,2022-06-02 09:37:12+00:00,"Last week, Dyson attended the @ieee_ras_icra &amp; gave further definition to our ambitions in advanced robotics.
We are supercharging Robotics, recruiting 250 robotics engineers this year – from computer vision to machine learning.
Discover more: https://t.co/Mn3mi1XMWN 
#ICRA2022 https://t.co/mUaqFcMJSO",https://twitter.com/Dyson/status/1532295254640144386,23,2,10,['ICRA2022'],photo,https://pbs.twimg.com/media/FUPOZhjX0AAm5XZ?format=jpg&name=large,Dyson_media/s1532295254640144386.jpg
s1532295254640144386,2022-06-02 09:37:12+00:00,"Last week, Dyson attended the @ieee_ras_icra &amp; gave further definition to our ambitions in advanced robotics.
We are supercharging Robotics, recruiting 250 robotics engineers this year – from computer vision to machine learning.
Discover more: https://t.co/Mn3mi1XMWN 
#ICRA2022 https://t.co/mUaqFcMJSO",https://twitter.com/Dyson/status/1532295254640144386,23,2,10,['ICRA2022'],photo,https://pbs.twimg.com/media/FUPOaMxWYAAOw5y?format=jpg&name=large,Dyson_media/s1532295254640144386.jpg
s1530096472955437058,2022-05-27 08:00:01+00:00,"Robotics is at the centre of Dyson’s five-year £2.75bn investment plan into new technologies. A first glimpse of our secret R&amp;D work was shared at the @ieee_ras_icra this week. 

Take a closer look on the Dyson Newsroom here: https://t.co/rV3JZTky0u

#Dyson #Robotics #ICRA2022 https://t.co/lVgbdMljMY",https://twitter.com/Dyson/status/1530096472955437058,30,5,8,"['Dyson', 'Robotics', 'ICRA2022']",photo,https://pbs.twimg.com/media/FTv-oklWUAM5m16?format=jpg&name=large,Dyson_media/s1530096472955437058.jpg
s1529311643158687746,2022-05-25 04:01:23+00:00,"Today, at @ieee_ras_icra, Dyson gives a glimpse into the future of household robots for the first time.

From manipulation and robot learning, to visual perception and compliant control…

Intrigued by what you see? Join us https://t.co/SGmB3Sz2e8

#Dyson #Robotics #ICRA2022 https://t.co/58cEyzK0U2",https://twitter.com/Dyson/status/1529311643158687746,374,99,14,"['Dyson', 'Robotics', 'ICRA2022']",video,https://video.twimg.com/amplify_video/1529311401692495872/vid/1280x720/fJtovGm8V_2Vkl3E.mp4?tag=14,Dyson_media/s1529311643158687746.mp4
s1527695664955670531,2022-05-20 17:00:04+00:00,"Discover the attachments suited to your hair type, length and styles at Dyson Newsroom.

Not currently available in the US. Coming summer 2022. Discover more here: https://t.co/astqWB9eVT https://t.co/RsKaxclAS0",https://twitter.com/Dyson/status/1527695664955670531,56,6,21,,photo,https://pbs.twimg.com/media/FTN3G2nWYAA8h4x?format=jpg&name=large,Dyson_media/s1527695664955670531.jpg
s1525408083073171456,2022-05-14 09:30:02+00:00,"The looks you love, with increased control. Introducing new and re-engineered attachments for the Dyson Airwrap™ multi-styler.

Not currently available in the US. Coming summer 2022. #MyAirwrapStyle

Discover more here: https://t.co/8kH9z3dc6q https://t.co/DXbMStJmvl",https://twitter.com/Dyson/status/1525408083073171456,35,4,16,['MyAirwrapStyle'],photo,https://pbs.twimg.com/media/FStWkQWX0AAPoIv?format=jpg&name=large,Dyson_media/s1525408083073171456.jpg
s1524011444555157505,2022-05-10 13:00:17+00:00,"6 years of rigorous research and acoustic development went into creating Dyson’s first high-fidelity audio technology. With advanced noise cancelling, for an immersive audio experience, heard the way the artist intended.

Discover more here: https://t.co/Zy93su0cWF https://t.co/WlWD6ZzeIf",https://twitter.com/Dyson/status/1524011444555157505,28,5,4,,video,https://video.twimg.com/amplify_video/1524011382974427136/vid/540x540/s-PnISkRBzDdlnJR.mp4?tag=14,Dyson_media/s1524011444555157505.mp4
s1522567848018731008,2022-05-06 13:23:57+00:00,"Dyson’s latest purification device combines filtration on the move with an immersive audio experience. 30 years of filtration expertise and 6 years of research and acoustic development, mean you can enjoy pure air and pure audio. Anywhere. https://t.co/mzMcdzYuFg https://t.co/lu62gzxDaV",https://twitter.com/Dyson/status/1522567848018731008,35,10,6,,video,https://video.twimg.com/amplify_video/1522567791026618369/vid/720x720/7uIEUObRZprBblfL.mp4?tag=14,Dyson_media/s1522567848018731008.mp4
s1521806660389556225,2022-05-04 10:59:16+00:00,"Defeat the dark side. 

Especially when you brighten dark spaces with the Light pipe crevice tool. With LED lights engineered to reach into narrow spaces and illuminate where you’re cleaning. Discover more here &gt; https://t.co/B4BBh1i2t7 . #Dyson #StarWarDay #Maythe4th https://t.co/zBoAWnzW0M",https://twitter.com/Dyson/status/1521806660389556225,45,3,4,"['Dyson', 'StarWarDay', 'Maythe4th']",video,https://video.twimg.com/amplify_video/1521806603049181184/pl/vICYN0UZ7w-tHtBa.m3u8?tag=14&container=fmp4,Dyson_media/s1521806660389556225.mp4
s1519255035384893440,2022-04-27 10:00:01+00:00,"From whole-home cleans to tackling pet hair, choosing the right vacuum for your home can be a challenge.  Find out what to look for when choosing the right vacuum for the job here.  #Dyson #DysonHome 
https://t.co/Lu79sc8tu3 https://t.co/pfaeMP6WM6",https://twitter.com/Dyson/status/1519255035384893440,34,2,28,"['Dyson', 'DysonHome']",photo,https://pbs.twimg.com/media/FRV6ZxOWQAIzi-x?format=jpg&name=large,Dyson_media/s1519255035384893440.jpg
s1493184837284507649,2022-02-14 11:26:21+00:00,"The look of love: 3 easy styling techniques with the Dyson Corrale™ hair straightener

Try these three easy hairstyles this #ValentinesDay with the Dyson Corrale™ hair straightener.

Check out the hairstyles here: https://t.co/yiIJG7JjPu https://t.co/2u48692CdL",https://twitter.com/Dyson/status/1493184837284507649,26,4,25,['ValentinesDay'],video,https://video.twimg.com/ext_tw_video/1493184079478640641/pu/vid/320x400/4yR9bvnD82A0Q2aS.mp4?tag=12,Dyson_media/s1493184837284507649.mp4
s1491075571694321668,2022-02-08 15:44:53+00:00,"A newly published study in @frontiersin concluded that drying hands with jet hand dryers does not significantly increase aerosols or bacteria in air. The Dyson Airblade helps to create a more hygienic washroom.
#Dyson #DysonAirblade #DysonForBusiness

https://t.co/lLsjnOtQZB https://t.co/tCiYSwrT9W",https://twitter.com/Dyson/status/1491075571694321668,19,7,22,"['Dyson', 'DysonAirblade', 'DysonForBusiness']",photo,https://pbs.twimg.com/media/FLFdMBoXEAksHap?format=jpg&name=large,Dyson_media/s1491075571694321668.jpg
s1374692533549273092,2021-03-24 12:00:15+00:00,All will be revealed. Tune in for the launch of our new technology at 4pm CT #Dyson #DysonHome https://t.co/luRPfBbwBe,https://twitter.com/Dyson/status/1374692533549273092,58,12,14,"['Dyson', 'DysonHome']",video,https://video.twimg.com/amplify_video/1374692505569091584/vid/320x320/5SpS4KiW5MS7Sm-2.mp4?tag=14,Dyson_media/s1374692533549273092.mp4
s1235520471938068481,2020-03-05 11:00:10+00:00,Dyson’s latest hair care invention is coming soon. Tune in for the global reveal on 10th March 14:15 CET. https://t.co/r4sf4pERj6 #Dyson #DysonHair https://t.co/x46tGW9Y2e,https://twitter.com/Dyson/status/1235520471938068481,52,25,12,"['Dyson', 'DysonHair']",video,https://video.twimg.com/ext_tw_video/1235520438010331136/pu/vid/480x270/-TcbQHUHyrlCipxt.mp4?tag=10,Dyson_media/s1235520471938068481.mp4
s1232226064015020032,2020-02-25 08:49:21+00:00,Create a relaxing environment with a comforting ambient glow with the Dyson Lightcycle Morph™. #Dyson #DysonHome https://t.co/IM5oPIOLgc,https://twitter.com/Dyson/status/1232226064015020032,78,18,5,"['Dyson', 'DysonHome']",video,https://video.twimg.com/ext_tw_video/1232226010764017664/pu/vid/320x400/WRLSFrB4OCN3oKnf.mp4?tag=10,Dyson_media/s1232226064015020032.mp4
s1228233075126980608,2020-02-14 08:22:39+00:00,Give Cupid a helping hand. The Dyson Supersonic™ hair dryer. #Dyson #ValentinesDay https://t.co/PllIr97zs1,https://twitter.com/Dyson/status/1228233075126980608,114,18,16,"['Dyson', 'ValentinesDay']",video,https://video.twimg.com/ext_tw_video/1228233035088154624/pu/vid/960x540/a_p_zS_mWqYOGpOL.mp4?tag=10,Dyson_media/s1228233075126980608.mp4
s1227621910462287872,2020-02-12 15:54:06+00:00,"We recently launched the Dyson Lightcycle Morph™ in Milan. At the event, Jake Dyson and our in-house neuroscientist Dr Karen Dawe discussed the importance of high quality light when and where you need it - before showcasing the versatility of our latest lighting technology. https://t.co/PRZWt9qvrn",https://twitter.com/Dyson/status/1227621910462287872,43,9,11,,video,https://video.twimg.com/ext_tw_video/1227621778329079808/pu/vid/640x360/r_B34LoMbfxYDFq7.mp4?tag=10,Dyson_media/s1227621910462287872.mp4
s1222618440176816128,2020-01-29 20:32:05+00:00,"With cutting-edge facilities, world-leading engineers and real projects that bring theory to life, our Undergraduates are equipped to develop transformational future technologies. #dyson #dysoninstitute #engineersofthefuture #engineeringdegree https://t.co/r2cq9V5zHB",https://twitter.com/Dyson/status/1222618440176816128,18,4,5,"['dyson', 'dysoninstitute', 'engineersofthefuture', 'engineeringdegree']",photo,https://pbs.twimg.com/media/EPec_a1X4AA5bkR?format=jpg&name=large,Dyson_media/s1222618440176816128.jpg
s1220843783367069701,2020-01-24 23:00:14+00:00,"As the year of the rat unfolds, give the gift of powerful home cleaning with Dyson. #dyson #lunarnewyear #新年快樂 #恭喜發財 https://t.co/HQUj1OvbYf",https://twitter.com/Dyson/status/1220843783367069701,26,7,10,"['dyson', 'lunarnewyear', '新年快樂', '恭喜發財']",video,https://video.twimg.com/ext_tw_video/1220843730225201157/pu/vid/720x900/_0lMF_BURz-MS1Pn.mp4?tag=10,Dyson_media/s1220843783367069701.mp4
s1220715395667107840,2020-01-24 14:30:04+00:00,"Dyson Village is an innovative new typology for high quality student accommodation and provides a place of education, sport and a home for our Undergraduate Engineers. #dyson #insidedyson #dysoninstitute https://t.co/Z8zRUHMZYI",https://twitter.com/Dyson/status/1220715395667107840,31,5,2,"['dyson', 'insidedyson', 'dysoninstitute']",photo,https://pbs.twimg.com/media/EPDaLusX4AgBmqf?format=jpg&name=large,Dyson_media/s1220715395667107840.jpg
s1218171128293863424,2020-01-17 14:00:04+00:00,"Make it yours with foil colour embossing, available exclusively at Dyson Demo stores when you buy the Dyson Airwrap™ styler or Dyson Supersonic™ hair dryer. #dyson https://t.co/eF5Eqpb72o",https://twitter.com/Dyson/status/1218171128293863424,18,2,2,['dyson'],photo,https://pbs.twimg.com/media/EOfQL4sXUAAFSG6?format=jpg&name=large,Dyson_media/s1218171128293863424.jpg
s1215180323341963267,2020-01-09 07:55:40+00:00,Inside the Dyson V11™. Our battery technology and battery-saving trigger help to provide our longest run time by only using power when you need it. #dyson https://t.co/v1GDqsSBhm,https://twitter.com/Dyson/status/1215180323341963267,55,10,27,['dyson'],photo,https://pbs.twimg.com/media/EN0wECDX4AAJ00L?format=jpg&name=large,Dyson_media/s1215180323341963267.jpg
s1207692203834970113,2019-12-19 16:00:33+00:00,"Colour loss can be caused by extreme heat damage. Our Gentle air attachment dries hair fast with cooler airflow, helping to maintain your hair colour. #dyson https://t.co/atHBsTxRjj",https://twitter.com/Dyson/status/1207692203834970113,28,2,11,['dyson'],video,https://video.twimg.com/ext_tw_video/1207692087342387201/pu/vid/720x900/nuUVcvdW8zCdRLgm.mp4?tag=10,Dyson_media/s1207692203834970113.mp4
s1207301216520359936,2019-12-18 14:06:55+00:00,"Year on year the Dyson Christmas Party gets bigger and better. This year we went smarter. Our people engineered mind-blowing costumes, brain-boggling Dyson games and bright entertainment. The theme, Intelligence, sparked a party experience like no other. #dyson #insidedyson https://t.co/DodfnhfeQN",https://twitter.com/Dyson/status/1207301216520359936,30,8,6,"['dyson', 'insidedyson']",video,https://video.twimg.com/ext_tw_video/1207300970679603201/pu/vid/320x320/987h-OSoHIt81eNi.mp4?tag=10,Dyson_media/s1207301216520359936.mp4
s1205079973691887616,2019-12-12 11:00:29+00:00,"The Dyson Supersonic™ hair dryer uses Intelligent heat control which measures air temperature 40 times a second, helping to prevent extreme heat damage. #dyson #dysonhair https://t.co/58d245YGhu",https://twitter.com/Dyson/status/1205079973691887616,32,6,10,"['dyson', 'dysonhair']",video,https://video.twimg.com/ext_tw_video/1205079860546281472/pu/vid/360x450/diaXBgp-iNBLp6kF.mp4?tag=10,Dyson_media/s1205079973691887616.mp4
s1201410712410689569,2019-12-02 08:00:09+00:00,"Shop Cyber Week with Dyson. Discover our latest machines, propelled by advanced Dyson technology. For less. #Dyson https://t.co/OSB7ENMHcf",https://twitter.com/Dyson/status/1201410712410689569,18,2,15,['Dyson'],video,https://video.twimg.com/ext_tw_video/1201410679145730048/pu/vid/480x480/oLK3hqEAaNN2fhET.mp4?tag=10,Dyson_media/s1201410712410689569.mp4
s1200390320862769154,2019-11-29 12:25:29+00:00,"Shop Black Friday with Dyson. Discover machines propelled by advanced, authentic technology. Finished in black. #Dyson #BlackFriday https://t.co/VXr8pb54g1",https://twitter.com/Dyson/status/1200390320862769154,40,9,25,"['Dyson', 'BlackFriday']",video,https://video.twimg.com/ext_tw_video/1200390280761036805/pu/vid/320x320/BQ0i2UE0fJm2Gstr.mp4?tag=10,Dyson_media/s1200390320862769154.mp4
s1194510272125427713,2019-11-13 07:00:16+00:00,"Engineered for adaptability. Dyson have developed a machine that heats and purifies a whole room quickly and evenly, wherever it is in the home. #Dyson https://t.co/KzTEmHKYib",https://twitter.com/Dyson/status/1194510272125427713,108,19,23,['Dyson'],video,https://video.twimg.com/ext_tw_video/1194510219340107777/pu/vid/360x450/b6LYLW0Dlw5H8Nwf.mp4?tag=10,Dyson_media/s1194510272125427713.mp4
s1188832451868680192,2019-10-28 14:58:38+00:00,"When it comes to reducing carbon footprints, Dyson has been getting its hands dirty. Introducing our latest technology. The Dyson Airblade 9kJ, fast energy efficient HEPA-filtered hand dryer. #dyson #dysonairblade https://t.co/9UDr88a3f5",https://twitter.com/Dyson/status/1188832451868680192,53,11,8,"['dyson', 'dysonairblade']",photo,https://pbs.twimg.com/media/EH-U0ImXkAApnpO?format=jpg&name=large,Dyson_media/s1188832451868680192.jpg
s1187695342080405504,2019-10-25 11:40:10+00:00,"Experience Dyson technology in person, get hands on and learn about the engineering behind our machines at one of our Dyson Demo Stores. #Dyson #DysonDemo https://t.co/EkBwyJfpDK",https://twitter.com/Dyson/status/1187695342080405504,34,6,4,"['Dyson', 'DysonDemo']",photo,https://pbs.twimg.com/media/EHuKnj6WoAEcBKK?format=jpg&name=large,Dyson_media/s1187695342080405504.jpg
s1187677973387849728,2019-10-25 10:31:09+00:00,"Earlier this year, Dyson engineers developed a portable air quality monitoring device for King's College London. This device was used in a study involving 250 children to understand their daily exposure to air pollution. The results: https://t.co/kHyhmNVmio #Dyson #BreatheLondon https://t.co/P2lOSKPlyO",https://twitter.com/Dyson/status/1187677973387849728,24,5,2,"['Dyson', 'BreatheLondon']",video,https://video.twimg.com/amplify_video/1187677696731561985/vid/1280x720/VVkmVMA4-lLOpA21.mp4?tag=13,Dyson_media/s1187677973387849728.mp4
s1185194326470602752,2019-10-18 14:02:01+00:00,"This year the James Dyson Award has had its highest number of female entrants in its fifteen year history. For the first time the Top 20 shortlist is 50% female, who demonstrate determination to improve lives through genius applications of science and technology. #Dyson https://t.co/PfGsex1hyo",https://twitter.com/Dyson/status/1185194326470602752,44,5,7,['Dyson'],video,https://video.twimg.com/amplify_video/1185194082857029633/vid/1280x720/n2mjWwOJBCZOtuEs.mp4?tag=13,Dyson_media/s1185194326470602752.mp4
